hospital_id,ein,name,street_address,city,state,hospital_bed_count,urban_location_f,memb_counc_teach_hosps_f,medicare_provider_number,county,fiscal_yr,form_990_filed_part_grp_ret_f,form_990_num_fac_oper,tot_func_exp,tot_revenue,tot_comm_bnfts,chrty_care,unreim_medcd,comm_hlth_impr_svcs_comm_bnft_oper,bad_debt,mdcre_shrtfl,tot_comm_bnfts_tot_func_exp_pct,chrty_care_tot_func_exp_pct,unreim_medcd_tot_func_exp_pct,comm_hlth_impr_svcs_comm_bnft_oper_tot_func_exp_pct,bad_debt_tot_func_exp_pct,mdcre_shrtfl_tot_func_exp_pct,rat_pat_care_npat_care_comm_bnfts,chna_cond_w_mult_hosp_facilities_f,per_capita_inc,med_hsehld_inc,percent_ppl_pov_pct,percent_ppl_65_yrs_old_without_hlth_insr_pct,unemp_rate_16_yrs_older,st_impl_aca_medcd_exp_cvrg_adlts_w_incs_up_138pct_fpl_f,st_law_req_hosp_rpt_comm_bnfts_f
502,530204707,Howard University Hospital,2041 Georgia Avenue Nw,Washington,DC,479,Y,Y,90003,District of Columbia,2021,N,1,1173375000,1401205000,71496519,1655535,0,0,4347431,-38504659,6.0932369,0.1410917,0.0,0.0,0.3705065,-3.2815305,0.056823135,Y,86567,91957,15.0,4.0,6.6,Y,Y
503,522218584,Georgetown University Hospital,3800 Reservoir Road  Nw,Washington,DC,535,Y,Y,90004,District of Columbia,2021,N,1,1228580086,1404463537,69535107,4843093,6151080,1311301,48975970,-46616468,5.6597944,0.3942024,0.5006657,0.106733,3.986388,-3.7943369,0.191211519,N,86567,91957,15.0,4.0,6.6,Y,Y
504,530196602,Sibley Memorial Hospital,5255 Loughboro Road Nw,Washington,DC,362,Y,Y,90005,District of Columbia,2021,N,1,493965408,551873331,29034012,3946228,6478009,3417811,10468028,-58329579,5.8777419,0.7988875,1.3114296,0.691913,2.1191824,-11.8084339,0.56014847,Y,86567,91957,15.0,4.0,6.6,Y,Y
505,530196636,Providence Hospital,1150 Varnum Street  Ne,Washington,DC,408,Y,N,90006,District of Columbia,2018,N,1,160260062,155293891,20538530,1466929,14648631,2324296,42592,-17390935,12.8157506,0.9153428,9.1405374,1.4503276,0.0265768,-10.8516961,3.643605993,Y,82005,82533,16.1,3.6,5.6,Y,Y
506,521272129,Washington Hospital Center,110 Irving Street  Nw,Washington,DC,818,Y,Y,90011,District of Columbia,2021,N,1,1645939037,1704900832,106458302,12663124,0,2034107,76409181,-60204402,6.4679371,0.7693555,0.0,0.1235833,4.6422849,-3.657754,0.135008262,N,86567,91957,15.0,4.0,6.6,Y,Y
507,530196580,Childrens Hospital,111 Michigan Ave  Nw,Washington,DC,323,Y,N,93300,District of Columbia,2021,N,1,1416408271,1445706687,191872401,8547007,125026939,3719998,30132230,-70930,13.546405,0.6034282,8.827041,0.2626359,2.1273689,-0.0050077,2.29120902,Y,86567,91957,15.0,4.0,6.6,Y,Y
508,592142859,Shands Jacksonville Medical Center,655 West 8th Street,Jacksonville,FL,695,Y,Y,100001,Duval County,2021,N,1,926705466,929944820,105644674,21373786,65165811,396186,0,571499,11.400027,2.306427,7.0319873,0.042752,0.0,0.0616699,4.529664915,Y,51131,55202,15.2,14.3,4.5,N,N
509,592447554,Bethesda Hospital,2815 S Seacrest Blvd,Boynton Beach,FL,481,Y,Y,100002,Palm Beach County,2021,Y,2,513588117,402080725,80908400,6990882,52509536,0,5958110,-32081026,15.7535576,1.3611845,10.2240558,0.0,1.1600949,-6.2464502,2.77935669,Y,87478,68200,12.0,17.9,4.3,N,N
510,591726273,Orlando Health,52 W Underwood St,Orlando,FL,1738,Y,Y,100006,Orange County,2021,Y,6,2979021725,3766174849,287036792,85925112,133968053,38328481,108590782,-7350846,9.6352701,2.8843398,4.4970485,1.286613,3.6451826,-0.2467536,3.419806961,Y,49390,69074,12.7,15.4,5.2,N,N
511,591479658,Adventhealth Orlando,601 E Rollins St,Orlando,FL,3060,Y,Y,100007,Orange County,2021,Y,10,5148408584,5907306351,549064951,115867235,342415126,33378326,201662764,-123475396,10.6647509,2.2505446,6.6508926,0.6483231,3.9169922,-2.3983216,5.048130495,N,49390,69074,12.7,15.4,5.2,N,N
512,590910342,Baptist Hospital,8900 North Kendall Drive,Miami,FL,948,Y,N,100008,Miami-Dade County,2021,N,1,1785774340,2057768191,155924623,62458534,81972474,885914,30274027,-128774869,8.7314852,3.4975602,4.5903041,0.0496095,1.6952884,-7.2111501,12.566195056,Y,57213,59259,15.0,19.4,5.2,N,N
513,590624458,University Of Miami Hospital,1400 Nw 12th Avenue,Miami,FL,560,Y,Y,100009,Miami-Dade County,2016,Y,3,3424427382,3596829919,69180968,8996000,34139342,313411,69375678,-47581279,2.02022,0.2627008,0.9969357,0.0091522,2.0259059,-1.3894667,1.656145335,N,44380,45886,18.2,19.4,5.4,N,N
514,473793197,Adventhealth New Smyrna Beach,401 Palmetto Street,New Smyrna Beach,FL,109,Y,N,100014,Volusia County,2021,N,1,152646319,147752407,9079377,830723,7589799,652420,5728242,-4326461,5.9479829,0.5442142,4.9721467,0.4274063,3.7526237,-2.8343041,12.780538965,N,46475,55463,11.6,16.6,4.6,N,N
515,590694358,Naples Community Hospital,350 7th Street North,Naples,FL,713,Y,N,100018,Collier County,2021,N,1,720936479,765256190,44010548,26985366,13652934,3372248,888122,-62885344,6.104636,3.7430989,1.8937776,0.4677593,0.12319,-8.7227302,12.050804092,Y,103865,81895,10.1,21.3,3.7,N,N
516,590624371,Holmes Regl Medical Center,1350 South Hickory Street,Melbourne,FL,514,Y,N,100019,Brevard County,2021,Y,2,766680367,817212449,88610273,41629484,30908016,2845918,6704893,-56682910,11.5576551,5.4298356,4.0314083,0.3712,0.8745356,-7.3932909,11.025990091,Y,51507,65871,9.9,13.9,4.0,N,N
517,592890430,Citrus Memorial Hospital,502 W Highland Blvd,Inverness,FL,198,Y,N,100023,Citrus County,2013,N,1,173304974,153447205,15727341,8167403,7418918,11070,10382716,-13294034,9.0749507,4.7127343,4.2808453,0.0063875,5.9910086,-7.67089,110.525606296,N,33098,39285,17.3,21.5,8.4,N,N
518,590634434,Ascension Sacred Heart Pensacola,5151 North 9th Avenue,Pensacola,FL,547,Y,Y,100025,Escambia County,2021,Y,4,1480420602,1360315767,152200783,72402259,78868675,196455,14769551,-143898562,10.2809149,4.8906546,5.3274505,0.0132702,0.9976591,-9.7201134,162.683332455,Y,47381,57089,13.5,14.0,4.5,N,N
519,590634434,Ascension Sacred Heart Bay,615 North Bonita Avenue,Panama City,FL,323,Y,N,100026,Bay County,2021,Y,4,1480420602,1360315767,152200783,72402259,78868675,196455,14769551,-143898562,10.2809149,4.8906546,5.3274505,0.0132702,0.9976591,-9.7201134,162.683332455,N,50696,61332,12.4,14.8,3.9,N,N
520,800764192,Orlando Health-Health Central Hospit,10000 W Colonial Drive,Ocoee,FL,216,Y,N,100030,Orange County,2021,Y,2,317623186,344392262,53046840,25497221,26800715,536781,13232383,-5542151,16.7011862,8.0275062,8.4378962,0.1689993,4.1660633,-1.7448823,79.576172943,Y,49390,69074,12.7,15.4,5.2,N,N
521,845074208,Bayfront Health St Petersburg,701 6th Strret South,St Petersburg,FL,480,Y,Y,100032,Pinellas County,2021,N,1,316790921,309318618,42915063,21635646,16159281,1062292,18014683,1321374,13.5468096,6.8296294,5.1009293,0.335329,5.6866159,0.4171123,7.463950212,Y,59178,61532,11.1,15.4,4.0,N,N
522,590624424,Mount Sinai Medical Center Of Florid,4300 Alton Road,Miami Beach,FL,672,Y,Y,100034,Miami-Dade County,2021,N,1,849941461,901856611,138454823,35859180,9556498,1745805,26065780,-65529714,16.2899245,4.2190176,1.1243713,0.2054029,3.0667735,-7.709909,1.343981081,N,57213,59259,15.0,19.4,5.2,N,N
523,590624449,Ascension St Vincents Riverside,1 Shircliff Way,Jacksonville,FL,528,Y,N,100040,Duval County,2021,N,1,516889557,496928771,47113866,12075762,26849864,1258441,7909468,-62571803,9.1148806,2.3362364,5.1945069,0.2434641,1.5302046,-12.1054492,4.75384527,Y,51131,55202,15.2,14.3,4.5,N,N
524,590855412,Mease Hospital And Clinic,601 Main St,Dunedin,FL,507,Y,N,100043,Pinellas County,2021,N,1,462528174,511221514,39814636,5310457,29837240,3220511,101447,-13106025,8.6080455,1.1481369,6.4509021,0.6962842,0.0219331,-2.8335625,7.78377831,Y,59178,61532,11.1,15.4,4.0,N,N
525,912153073,Martin Medical Center,200 Hospital Avenue,Stuart,FL,521,Y,N,100044,Martin County,2021,Y,26,12185626553,14324749704,1411502590,177958979,666918447,100734387,295846024,-22187918,11.5833402,1.4604007,5.4729926,0.8266656,2.4278277,-0.1820827,1.491069369,Y,89185,72736,11.1,16.2,3.6,N,N
526,593256803,Adventhealth Deland,701 West Plymouth Avenue,Deland,FL,164,Y,Y,100045,Volusia County,2021,N,1,190338832,202168813,24074411,9409440,14568459,73162,9582388,-3327386,12.6481867,4.9435209,7.6539604,0.0384377,5.0343841,-1.7481382,248.444742622,N,46475,55463,11.6,16.6,4.6,N,N
527,592108057,Adventhealth Zephyrhills,7050 Gall Boulevard,Zephyrhills,FL,139,Y,N,100046,Pasco County,2021,N,1,196609587,213824435,24971455,7537256,17020879,413320,10064501,-1494850,12.7010362,3.8336157,8.6571968,0.2102237,5.1190286,-0.7603138,59.416759411,Y,45461,52332,11.4,15.7,4.4,N,N
528,592425149,Jay Hospital,14114 Alabama St,Jay,FL,55,Y,N,100048,Santa Rosa County,2021,N,1,18055913,13519519,1485536,678313,794003,0,2531006,-830037,8.2274211,3.756736,4.397468,0.0,14.0176018,-4.5970369,111.370347957,Y,49472,71583,9.4,12.0,3.5,N,N
529,593322533,Orlando Health South Lake Hospital,1900 Don Wickham Drive,Clermont,FL,122,Y,N,100051,Lake County,2021,N,1,306354983,360908981,35045471,14947377,18923405,721647,14564457,1671622,11.4394976,4.8791035,6.1769535,0.235559,4.7541113,0.5456487,34.204100677,Y,46563,58501,9.2,15.7,4.7,N,N
530,590724462,Winter Haven Hospital,200 Ave F  Ne,Winter Haven,FL,508,Y,N,100052,Polk County,2021,N,1,436832831,452514636,59330153,9867399,42074890,1756025,141481,-9863410,13.5818896,2.2588501,9.6318058,0.4019901,0.0323879,-2.2579369,10.681251885,Y,39760,54591,14.4,17.1,5.4,N,N
531,590898901,Adventhealth - North Pinellas,1395 S Pinellas Avenue,Tarpon Springs,FL,168,Y,N,100055,Pinellas County,2021,N,1,144912256,142115062,17193859,5239786,11820033,134040,6044486,-7353858,11.8650136,3.6158335,8.1566827,0.0924973,4.1711351,-5.074697,127.274089823,N,59178,61532,11.1,15.4,4.0,N,N
532,593140669,Adventhealth Waterman,1000 Waterman Way,Tavares,FL,269,Y,Y,100057,Lake County,2021,N,1,314895261,359212479,30816143,6925783,23419799,441427,16535187,-6551969,9.7861564,2.1993925,7.4373297,0.1401821,5.2510117,-2.0806819,64.488093998,N,46563,58501,9.2,15.7,4.7,N,N
533,590791034,Mercy Hospital Inc,3663 S Miami Ave,Miami,FL,473,Y,Y,100061,Miami-Dade County,2010,N,1,300393122,266639860,25816023,4097378,13566508,4911488,27781620,-5514690,8.5940792,1.3640052,4.5162512,1.6350201,9.2484208,-1.8358243,4.256252891,,38245,40145,20.3,35.8,12.5,N,N
534,824372339,Adventhealth Ocala,1500 Sw 1st Ave,Ocala,FL,385,Y,N,100062,Marion County,2021,N,1,384066566,406637545,44066808,13111630,29532467,676061,18909759,-1686283,11.4737422,3.4138951,7.6894136,0.176027,4.9235629,-0.43906,29.97382954,N,41553,48553,15.3,16.9,4.9,N,N
535,590624462,Morton Plant North Bay Hospital,6600 Madison Street,New Port Richey,FL,222,Y,N,100063,Pasco County,2021,Y,2,869185199,934836650,75563980,24875457,40610454,4662915,446175,-5223268,8.693657,2.8619282,4.672244,0.5364696,0.0513325,-0.6009384,6.823992631,Y,45461,52332,11.4,15.7,4.4,N,N
536,592043026,St Anthonys Hospital,1200 7th Avenue North,St Petersburg,FL,395,Y,N,100067,Pinellas County,2021,N,1,418496001,442120322,50464300,14670604,31032398,3247209,102836,-12916473,12.0584903,3.5055541,7.4152197,0.7759235,0.0245727,-3.0864029,9.749453839,Y,59178,61532,11.1,15.4,4.0,N,N
537,590973502,Adventhealth Daytona Beach,301 Memorial Medical Parkway,Daytona,FL,362,Y,N,100068,Volusia County,2021,N,1,487877213,526048604,43241329,14266605,28957794,16930,18938162,-1642929,8.8631581,2.9242204,5.9354676,0.0034701,3.8817475,-0.3367505,2553.124571766,N,46475,55463,11.6,16.6,4.6,N,N
538,591113901,Adventhealth Carrollwood,7171 North Dale Mabry Highway,Tampa,FL,103,Y,N,100069,Hillsborough County,2021,Y,3,887795238,915701443,122197873,33552093,86382086,29898,48979850,-9521343,13.7641955,3.7792603,9.7299559,0.0033676,5.517021,-1.0724706,52.981621632,N,51848,65272,11.9,14.9,4.3,N,N
539,593149293,Adventhealth Fish Memorial,1055 Saxon Blvd,Orange City,FL,175,Y,N,100072,Volusia County,2021,N,1,226080528,241469986,25059510,8362262,16610395,19754,14775109,-3199836,11.0843292,3.6987979,7.3471143,0.0087375,6.5353301,-1.4153523,287.527857414,N,46475,55463,11.6,16.6,4.6,N,N
540,590791028,Holy Cross Hospital,4725 North Federal Highway,Fort Lauderdale,FL,557,Y,N,100073,Broward County,2021,N,1,612841974,609413165,34025494,10058914,21415585,1268318,24588143,15612402,5.5520828,1.6413552,3.4944709,0.2069567,4.0121506,2.5475412,12.338126495,N,55908,63901,11.0,17.7,4.9,N,N
541,590774199,St Josephs Hospital,3001 W Martin Luther King Jr Blvd,Tampa,FL,1364,Y,N,100075,Hillsborough County,2021,N,1,1332412253,1521161178,189144461,18610756,150383722,7513369,459189,-17132309,14.195641,1.3967716,11.286576,0.5638922,0.0344629,-1.2858114,15.233211436,Y,51848,65272,11.9,14.9,4.3,N,N
542,590624458,University Of Miami Hosp & Clinics,1475 Nw 12th Avenue,Miami,FL,700,Y,Y,100079,Miami-Dade County,2021,N,1,4996561078,5466904190,260107488,6966628,137696750,6053323,50358261,-47483906,5.2057301,0.1394284,2.7558304,0.1211497,1.0078584,-0.9503317,1.25310315,N,57213,59259,15.0,19.4,5.2,N,N
543,590878982,Leesburg Regional Medical Center Inc,600 E Dixie Avenue,Leesburg,FL,330,Y,N,100084,Lake County,2021,N,1,249924405,285251119,14232695,3812242,9207418,68985,0,-4905878,5.6947999,1.525358,3.6840811,0.0276023,0.0,-1.9629447,10.733128063,Y,46563,58501,9.2,15.7,4.7,N,N
544,590747311,Baptist Medical Center,800 Prudential Drive,Jacksonville,FL,972,Y,Y,100088,Duval County,2021,Y,2,1763944652,2055168392,140264786,38767772,78753353,2035351,112341139,-121555402,7.9517679,2.1977884,4.4646158,0.1153863,6.3687451,-6.891112,5.167203512,Y,51131,55202,15.2,14.3,4.5,N,N
545,590675143,Flagler Hospital,Street: 400 Health Park Blvd,St Augustine,FL,335,Y,N,100090,St. Johns County,2021,N,1,346146464,320985265,21388376,6737807,9423804,3009046,12680217,-11033270,6.1789959,1.946519,2.7224903,0.8692984,3.6632519,-3.187457,3.092086787,N,73944,94343,8.1,10.9,3.0,N,N
546,590657322,Baptist Hospital,1000 West Moreno Street,Pensacola,FL,646,Y,N,100093,Escambia County,2021,Y,2,840171255,809125407,62408367,24395990,34752875,2409076,83052994,65337130,7.4280531,2.9036925,4.1364037,0.2867363,9.8852458,7.7766442,18.146595706,Y,47381,57089,13.5,14.0,4.5,N,N
547,834672945,Adventhealth Lake Wales,410 South 11th Street,Lake Wales,FL,160,Y,N,100099,Polk County,2020,N,1,74385842,58158810,10038022,3311334,6726688,0,10164704,-3220276,13.494533,4.4515648,9.0429681,0.0,13.6648369,-4.3291517,2.535991823,,39760,54591,14.4,17.1,9.0,N,N
548,912153073,Indian River Memorial Hospital,1000 36th Street,Vero Beach,FL,332,Y,N,100105,Indian River County,2021,Y,26,12185626553,14324749704,1411502590,177958979,666918447,100734387,295846024,-22187918,11.5833402,1.4604007,5.4729926,0.8266656,2.4278277,-0.1820827,1.491069369,Y,84607,72934,8.7,18.6,4.7,N,N
549,593122517,Doctors Memorial,333 Byron Butler Parkway,Perry,FL,48,N,N,100106,Taylor County,2021,N,1,21448603,25073382,1082457,54423,1028034,0,2483040,-975910,5.0467482,0.2537368,4.7930114,0.0,11.576698,-4.5499933,2.535991823,N,33227,45527,19.3,14.8,5.0,N,N
550,591479658,Adventhealth Sebring,4200 Sun N Lake Blvd,Sebring,FL,204,Y,N,100109,Highlands County,2021,Y,10,5148408584,5907306351,549064951,115867235,342415126,33378326,201662764,-123475396,10.6647509,2.2505446,6.6508926,0.6483231,3.9169922,-2.3983216,5.048130495,Y,37158,48922,16.1,20.4,5.9,N,N
551,591943502,Uf Health Shands,1600 Archer Rd,Gainesville,FL,1095,Y,Y,100113,Alachua County,2021,Y,3,2021872101,2215770804,205066942,63747722,30839479,3442943,0,3602393,10.1424289,3.1529057,1.5252932,0.1702849,0.0,0.1781711,0.856149735,N,49556,51995,17.2,12.4,3.7,N,N
552,592980620,Baptist Medical Center-Beaches,1350 Thirteenth Avenue South,Jacksonville Beach,FL,146,Y,N,100117,Duval County,2021,N,1,169817608,185959113,9610818,3744549,5580263,31390,15750745,-20766295,5.6594943,2.2050416,3.2860332,0.0184845,9.2750953,-12.2285876,32.603553771,Y,51131,55202,15.2,14.3,4.5,N,N
553,592951990,Adventhealth Palm Coast,60 Memorial Medical Parkway,Palm Coast,FL,99,Y,N,100118,Flagler County,2021,N,1,249976974,307723697,12846542,6690466,5324639,801299,8825727,3787489,5.1390901,2.6764329,2.1300517,0.3205491,3.5306159,1.5151351,14.451010719,N,50599,67054,9.4,15.8,4.6,N,N
554,475387418,Bartow Regional Medical Center,2200 Osprey Blvd,Bartow,FL,72,Y,N,100121,Polk County,2021,N,1,75353612,88671000,10821166,2229763,6902400,565485,35723,-1099932,14.3605139,2.9590658,9.1600121,0.7504417,0.0474071,-1.4596937,10.422889552,Y,39760,54591,14.4,17.1,5.4,N,N
555,650232993,Homestead Hospital,975 Baptist Way,Homestead,FL,147,Y,N,100125,Miami-Dade County,2021,N,1,451662922,425552270,66400194,29737877,17432536,634242,9988018,-4392542,14.7012718,6.5840863,3.859634,0.1404237,2.2113876,-0.9725265,2.45298753,Y,57213,59259,15.0,19.4,5.2,N,N
556,590624462,Morton Plant Hospital,300 Pinellas St,Clearwater,FL,687,Y,Y,100127,Pinellas County,2021,Y,2,869185199,934836650,75563980,24875457,40610454,4662915,446175,-5223268,8.693657,2.8619282,4.672244,0.5364696,0.0513325,-0.6009384,6.823992631,Y,59178,61532,11.1,15.4,4.0,N,N
557,593458145,Tampa General Hospital,1 Tampa General Circle,Tampa,FL,1041,Y,Y,100128,Hillsborough County,2021,N,1,1895628044,2005820046,240293804,51159442,140165148,7958937,108570359,-23912204,12.6762106,2.6988122,7.3941271,0.4198575,5.7274083,-1.2614396,8.027264582,Y,51848,65272,11.9,14.9,4.3,N,N
558,590594631,South Florida Baptist Hospital,301 N Alexander Street,Plant City,FL,147,Y,N,100132,Hillsborough County,2021,N,1,153504765,159888980,23650621,2613927,17635186,832824,175884,-1236974,15.4070924,1.7028311,11.4883638,0.5425395,0.1145788,-0.8058212,11.421531595,Y,51848,65272,11.9,14.9,4.3,N,N
559,593202547,Ed Fraser Memorial Hospital,159 North 3rd Street,Macclenny,FL,25,Y,N,100134,Baker County,2021,N,1,29448723,39911391,2169052,1668291,0,0,59562,-2102372,7.3655214,5.6650707,0.0,0.0,0.2022566,-7.1390939,3.331511439,N,36552,61514,12.8,11.1,3.7,N,N
560,591917016,Tallahassee Memorial Hospital,Magnolia Drive & Miccosukee Road,Tallahassee,FL,772,Y,N,100135,Leon County,2021,N,1,842832617,837458872,103924815,20445904,23588493,0,219457343,1310758,12.3304215,2.4258558,2.7987162,0.0,26.0380695,0.1555181,0.735249451,N,48850,61403,17.6,11.9,4.2,N,N
561,841793121,Adventhealth Heart Of Florida,40100 Us Highway 27,Davenport,FL,193,Y,N,100137,Polk County,2020,N,1,168295353,161598182,14444293,1577232,12867061,0,31613650,-4137539,8.5827045,0.9371809,7.6455236,0.0,18.7846244,-2.4584986,2.535991823,,39760,54591,14.4,17.1,9.0,N,N
562,593234721,Baptist Medical Ctr-Nassau,1250 South 18th Street,Fernandina Beach,FL,62,Y,N,100140,Nassau County,2021,N,1,83193890,90459003,4106384,1864180,1479222,97027,6880251,-13965619,4.9359201,2.2407655,1.7780416,0.1166275,8.2701397,-16.7868325,4.382019497,Y,64746,75123,8.1,11.8,3.4,N,N
563,383952644,Mayo Clinic Florida,4500 San Pablo Road,Jacksonville,FL,304,Y,Y,100151,Duval County,2021,Y,19,12310001707,12644661653,764483969,36000094,325790467,3171114,141275134,-295542307,6.2102669,0.2924458,2.6465509,0.0257604,1.1476451,-2.4008307,0.898426827,Y,51131,55202,15.2,14.3,4.5,N,N
564,590872594,South Miami Hospital,6200 Sw 73rd Street,Miami,FL,436,Y,N,100154,Miami-Dade County,2021,Y,2,725809735,816081787,65031367,21446908,28885558,849896,18584522,-37183263,8.9598366,2.9548939,3.9797699,0.1170962,2.5605225,-5.1230041,3.424233281,Y,57213,59259,15.0,19.4,5.2,N,N
565,592650456,Lakeland Regional Med Ctr,1324 Lakeland Hills Blvd,Lakeland,FL,864,Y,N,100157,Polk County,2021,N,1,959776613,1028284243,134367746,20789564,97127324,0,70550427,16982832,13.9998979,2.1660836,10.1197844,0.0,7.3507132,1.7694567,11.496214523,N,39760,54591,14.4,17.1,5.4,N,N
566,591479658,Winter Park Memorial Hospital,200 N Lakemont Ave,Winter Park,FL,339,Y,N,100162,Orange County,2021,Y,10,5148408584,5907306351,549064951,115867235,342415126,33378326,201662764,-123475396,10.6647509,2.2505446,6.6508926,0.6483231,3.9169922,-2.3983216,5.048130495,N,49390,69074,12.7,15.4,5.2,N,N
567,591006663,Boca Raton Regional Hospital,800 Meadows Road,Boca Raton,FL,400,Y,N,100168,Palm Beach County,2021,N,1,688875712,660403867,20720680,11912905,0,0,9310,-27931884,3.0078981,1.7293257,0.0,0.0,0.0013514,-4.0547058,1.352544201,N,87478,68200,12.0,17.9,4.3,N,N
568,590973502,Florida Hospital Oceanside,264 South Atlantic Avenue,Ormond Beach,FL,205,Y,N,100169,Volusia County,2017,Y,2,335514384,361481391,25724222,10686989,14812648,223318,15965780,11325755,7.6670996,3.185255,4.4149069,0.0665598,4.7585977,3.3756391,113.541140325,Y,40658,46911,15.2,14.6,4.3,N,N
569,591113901,Adventhealth Tampa,3100 E Fletcher Ave,Tampa,FL,626,Y,Y,100173,Hillsborough County,2021,Y,3,887795238,915701443,122197873,33552093,86382086,29898,48979850,-9521343,13.7641955,3.7792603,9.7299559,0.0033676,5.517021,-1.0724706,52.981621632,N,51848,65272,11.9,14.9,4.3,N,N
570,592477479,Cape Canaveral Hospital Inc,701 West Cocoa Beach Causeway,Cocoa Beach,FL,150,Y,N,100177,Brevard County,2021,N,1,173890561,191003314,20394883,9183809,8021678,672623,1965036,-10798555,11.7285739,5.2813729,4.6130612,0.3868082,1.1300417,-6.2099719,13.002454477,Y,51507,65871,9.9,13.9,4.0,N,N
571,822567308,Adventhealth Dade City,13100 Fort King Road,Dade City,FL,120,Y,N,100211,Pasco County,2021,N,1,75031465,75746420,11313648,3193349,8120299,0,7115959,-3234639,15.078538,4.2560131,10.8225249,0.0,9.4839664,-4.3110433,2.535991823,Y,45461,52332,11.4,15.7,4.4,N,N
572,590624458,Anne Bates Leach Eye Hospital,900 Nw 17th Street,Miami,FL,100,Y,Y,100240,Miami-Dade County,2016,Y,3,3424427382,3596829919,69180968,8996000,34139342,313411,69375678,-47581279,2.02022,0.2627008,0.9969357,0.0091522,2.0259059,-1.3894667,1.656145335,N,44380,45886,18.2,19.4,5.4,N,N
573,591460239,Jupiter Medical Center,1210 South Old Dixie Highway,Jupiter,FL,248,Y,N,100253,Palm Beach County,2021,N,1,392340359,400484311,18311259,5208371,12259327,260653,0,-40362179,4.6671871,1.3275134,3.1246663,0.0664354,0.0,-10.2875419,24.668777781,N,87478,68200,12.0,17.9,4.3,N,N
574,590855412,Mease Hospital Countryside,3231 North Mcmullen Booth Rd,Safety Harbor,FL,300,Y,N,100265,Pinellas County,2021,N,1,462528174,511221514,39814636,5310457,29837240,3220511,101447,-13106025,8.6080455,1.1481369,6.4509021,0.6962842,0.0219331,-2.8335625,7.78377831,Y,59178,61532,11.1,15.4,4.0,N,N
575,590657322,Gulf Breeze Hospital,1100 Gulf Breeze Parkway,Gulf Breeze,FL,77,Y,N,100266,Santa Rosa County,2021,Y,2,840171255,809125407,62408367,24395990,34752875,2409076,83052994,65337130,7.4280531,2.9036925,4.1364037,0.2867363,9.8852458,7.7766442,18.146595706,Y,49472,71583,9.4,12.0,3.5,N,N
