hospital_id,hospital_org_id,ein,name,name_cr,street_address,city,state,zip_code,fips_state_and_county_code,hospital_bed_count,chrch_affl_f,urban_location_f,children_hospital_f,memb_counc_teach_hosps_f,medicare_provider_number,county,hospital_bed_size,updated_dt_x,hospital_data_id,fiscal_yr,data_ein,data_name,form_990_filed_part_grp_ret_f,form_990_num_fac_oper,form_990_name,form_990_address,form_990_city,form_990_state,form_990_zip,tot_func_exp,tot_revenue,tot_comm_bnfts,chrty_care,unreim_medcd,unreim_costs,comm_hlth_impr_svcs_comm_bnft_oper,hlth_prof_educ,subsd_hlth_svcs,rsrch,cash_inknd_contrib_comm_grps,comm_bldg,comm_bldg_actvs,comm_bldg_actvs_physimprvhse,comm_bldg_actvs_econdevlp,comm_bldg_actvs_cmntysuprt,comm_bldg_actvs_envrnimprv,comm_bldg_actvs_ldrdevlp,comm_bldg_actvs_cltnbldg,comm_bldg_actvs_htlhimprvadvcy,comm_bldg_actvs_wrkfrcdevlp,comm_bldg_actvs_other,comm_bldg_actvs_physimprvhse_pct,comm_bldg_actvs_econdevlp_pct,comm_bldg_actvs_cmntysuprt_pct,comm_bldg_actvs_envrnimprv_pct,comm_bldg_actvs_ldrdevlp_pct,comm_bldg_actvs_cltnbldg_pct,comm_bldg_actvs_htlhimprvadvcy_pct,comm_bldg_actvs_wrkfrcdevlp_pct,comm_bldg_actvs_other_pct,bad_debt,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst,mdcre_shrtfl,tot_comm_bnfts_tot_func_exp_pct,chrty_care_tot_func_exp_pct,unreim_medcd_tot_func_exp_pct,unreim_costs_tot_func_exp_pct,comm_hlth_impr_svcs_comm_bnft_oper_tot_func_exp_pct,hlth_prof_educ_tot_func_exp_pct,subsd_hlth_svcs_tot_func_exp_pct,rsrch_tot_func_exp_pct,cash_inknd_contrib_comm_grps_tot_func_exp_pct,hosp_rpt_comm_bldg_actvs_f,comm_bldg_tot_func_exp_pct,comm_bldg_actvs_tot_func_exp_pct,bad_debt_tot_func_exp_pct,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst_pct,mdcre_shrtfl_tot_func_exp_pct,rat_pat_care_npat_care_comm_bnfts,sole_comm_prov_f,written_fncl_asst_policy_f,used_fed_pov_gdlns_det_elig_free_disc_care_f,rpted_credit_agency_f,filed_lawsuit_f,placed_liens_resdnc_f,issued_body_attch_f,chna_cond_comm_hlth_needs_assmt_f,chna_defined_comm_served_f,chna_took_into_acct_input_ppl_rep_broad_intrst_comm_served_f,chna_cond_w_mult_hosp_facilities_f,chna_made_wide_avail_pub_f,hosp_adp_imp_stg_addr_hlth_needs_comm_f,hosp_exe_imp_stg_addr_hlth_needs_comm_f,hosp_prtcp_dev_commwide_comm_bnft_plan_f,per_capita_inc_qrt,per_capita_inc,med_hsehld_inc_qrt,med_hsehld_inc,percent_ppl_pov_qrt,percent_ppl_pov_pct,percent_ppl_65_yrs_old_without_hlth_insr_qrt,percent_ppl_65_yrs_old_without_hlth_insr_pct,unemp_rate_16_yrs_older_qrt,unemp_rate_16_yrs_older,st_impl_aca_medcd_exp_cvrg_adlts_w_incs_up_138pct_fpl_f,st_inc_elig_prnts_dep_chldrn_enrol_medcd_ltd_76pct_fpl_less_f,st_law_req_hosp_rpt_comm_bnfts_f,paper_return_f,netcommbldgexpns_total,numactpgm_physimprvhse,numactpgm_econdevlp,numactpgm_cmntysuprt,numactpgm_envrnimprv,numactpgm_ldrdevlp,numactpgm_cltnbldg,numactpgm_htlhimprvadvcy,numactpgm_wrkfrcdevlp,numactpgm_other,numactpgm_total,prsnssrvd_physimprvhse,prsnssrvd_econdevlp,prsnssrvd_cmntysuprt,prsnssrvd_envrnimprv,prsnssrvd_ldrdevlp,prsnssrvd_cltnbldg,prsnssrvd_htlhimprvadvcy,prsnssrvd_wrkfrcdevlp,prsnssrvd_other,prsnssrvd_total,ttlcommbldgexpns_physimprvhse,ttlcommbldgexpns_econdevlp,ttlcommbldgexpns_cmntysuprt,ttlcommbldgexpns_envrnimprv,ttlcommbldgexpns_ldrdevlp,ttlcommbldgexpns_cltnbldg,ttlcommbldgexpns_htlhimprvadvcy,ttlcommbldgexpns_wrkfrcdevlp,ttlcommbldgexpns_other,ttlcommbldgexpns_total,diroffsetrev_physimprvhse,diroffsetrev_econdevlp,diroffsetrev_cmntysuprt,diroffsetrev_envrnimprv,diroffsetrev_ldrdevlp,diroffsetrev_cltnbldg,diroffsetrev_htlhimprvadvcy,diroffsetrev_wrkfrcdevlp,diroffsetrev_other,diroffsetrev_total,pctttlexp_physimprvhse,pctttlexp_econdevlp,pctttlexp_cmntysuprt,pctttlexp_envrnimprv,pctttlexp_ldrdevlp,pctttlexp_cltnbldg,pctttlexp_htlhimprvadvcy,pctttlexp_wrkfrcdevlp,pctttlexp_other,pctttlexp_total,updated_dt_y
2055,1619,150532254,St Josephs Hospital Health Center,St Josephs Hospital Health Center,301 Prospect Avenue,Syracuse,NY,13203,36067,431,N,Y,N,Y,330140,Onondaga County,>299 beds,"November 20, 2023",21551,2021,150532254,St Josephs Hospital Health Center,N,1,St Joseph's Hospital Health Center,301 Prospect Ave,Syracuse,NY,13203,611368020,581757262,51098113,1295944,31605808,0,424569,10524155,7247637,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,11068585,0,-24915607,8.3579957,0.2119744,5.1696861,0.0,0.0694457,1.7214107,1.1854785,0.0,0.0,,0.0,0.0,1.8104618,0.0,-4.075386,1.808150102,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,58919,3,63963,3,12.8,1,4.8,3,4.9,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2056,1620,111704595,Long Island Community Hospital,Long Island Community Hospital,101 Hospital Road,E Patchogue,NY,11772,36103,306,N,Y,N,N,330141,Suffolk County,>299 beds,"November 20, 2023",21563,2021,111704595,Long Island Community Hospital,Y,11,Long Island Comm Hospital At Nyu Langone Health,101 Hospital Road,Patchogue,NY,11772,256105426,253963058,23251233,3334765,13276610,0,236070,2307121,4096667,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5142930,0,-20229552,9.078774,1.3021063,5.1840408,0.0,0.0921768,0.9008481,1.5996017,0.0,0.0,,0.0,0.0,2.00813,0.0,-7.8989158,2.501766604,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,76713,4,109084,1,6.1,1,5.2,3,4.6,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2057,1621,160835446,Ira Davenport Memorial Hospital  Inc,Ira Davenport Memorial Hospital  Inc,7571 State Route 54,Bath,NY,14810,36101,66,N,N,N,N,330144,Steuben County,<100 beds,"November 20, 2023",21575,2021,160835446,Ira Davenport Memorial Hospital  Inc,N,1,Ira Davenport Memorial Hospital Inc,7571 State Route 54,Bath,NY,14810,26644882,26878005,6810056,186907,12050,2041418,0,0,4569681,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1012217,1742,141115,25.5585894,0.7014743,0.0452244,7.6615764,0.0,0.0,17.1503142,0.0,0.0,N,0.0,0.0,3.7989171,0.1720974,0.5296139,0.490269452,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,50331,2,54794,2,12.1,1,5.2,3,5.0,Y,,Y,N,0,0,0,260,0,0,0,0,0,0,260,0,0,30000,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2058,1622,160743310,St James Hospital,St James Hospital,7329 Seneca Rd North,Hornell,NY,14843,36101,157,Y,N,N,N,330151,Steuben County,100-299 beds,"November 20, 2023",21587,2021,160743310,St James Hospital,N,1,St James Hospital,7329 Seneca Road North,Hornell,NY,14843,55077842,56209865,3768627,0,3683026,0,33415,41385,0,0,10801,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1812057,5570,-2681103,6.842365,0.0,6.6869468,0.0,0.0606686,0.0751391,0.0,0.0,0.0196104,,0.0,0.0,3.2899927,0.3073854,-4.8678432,43.025502038,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,50331,2,54794,2,12.1,1,5.2,3,5.0,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2059,1623,111018985,Long Island College Hospital,Long Island College Hospital,339 Hicks Street,Brooklyn,NY,11201,36047,506,N,Y,N,Y,330152,Kings County,>299 beds,"November 20, 2023",21589,2011,111018985,Long Island College Hospital,N,1,Long Island College Hospital,555 West 57th Street 5th Floor,New York,NY,10019,142500111,236193516,24696703,1018434,14918618,0,19000,1985456,6733695,0,21500,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,685486,441234,2940551,17.3310061,0.7146899,10.4691974,0.0,0.0133333,1.3933013,4.7253963,0.0,0.0150877,,0.0,0.0,0.4810424,64.3680541,2.0635429,1.819370657,N,Y,Y,,,,,,,,,,,,,3,37591,3,42437,4,23.6,2,15.7,3,9.7,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2060,1624,141338428,Ellis Hospital,Ellis Hospital,1101 Nott Street,Schenectady,NY,12309,36093,368,N,Y,N,Y,330153,Schenectady County,>299 beds,"November 20, 2023",21601,2021,141338428,Ellis Hospital,N,1,Ellis Hospital D/b/a Ellis Medicine,1101 Nott Street,Schenectady,NY,12308,432959470,434682442,45760079,1092598,35723704,0,508657,6647115,1753825,0,34180,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,9430631,146816,-9884151,10.5691368,0.2523557,8.2510503,0.0,0.1174837,1.5352741,0.4050783,0.0,0.0078945,,0.0,0.0,2.1781787,1.5567993,-2.2829275,4.116415469,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,58210,4,66292,2,10.9,1,4.8,3,4.9,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2061,1625,912154267,Memorial Hospital For Cancer And All,Memorial Hospital For Cancer And All,1275 York Avenue,New York,NY,10065,36061,514,N,Y,N,Y,330154,New York County,>299 beds,"November 20, 2023",21613,2021,912154267,Memorial Hospital For Cancer And All,N,1,Memorial Sloan-Kettering Cancer Center,1275 York Avenue,New York,NY,10065,6144357000,6930810000,680257616,23753035,200353313,0,18643996,155920339,2448884,278896596,241453,1461214,1461214,0,0,0,3426,0,473616,935018,45501,3653,0.0,0.0,0.0,0.2344625,0.0,32.4125008,63.9891213,3.1139176,0.2499976,69401293,2111787,-457730347,11.071258,0.3865829,3.2607694,0.0,0.3034328,2.5376184,0.0398558,4.5390688,0.0039296,Y,0.0237813,0.0237813,1.1295127,3.042864,-7.4496053,0.491298312,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,191220,4,87745,3,16.3,1,5.6,4,7.6,Y,,Y,N,1461214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3426,0,487521,935018,69301,3653,1498919,0,0,0,0,0,13905,0,23800,0,37705,0.0,0.0,0.0,0.0,0.0,0.0008,0.0015,0.0001,0.0,0.0024,"November 20, 2023"
2062,1626,150533577,Samaritan Medical Center,Samaritan Medical Center,830 Washington Street,Watertown,NY,13601,36045,287,N,Y,N,Y,330157,Jefferson County,100-299 beds,"November 20, 2023",21625,2021,150533577,Samaritan Medical Center,N,1,Samaritan Medical Center,830 Washington Street,Watertown,NY,13601,278766701,300028905,28194197,3328973,19271738,0,209382,1336295,4047809,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5008570,0,1460577,10.1139041,1.1941788,6.9132137,0.0,0.0751101,0.4793596,1.4520417,0.0,0.0,,0.0,0.0,1.7966887,0.0,0.5239424,4.040541265,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,53964,3,57570,3,13.1,1,4.8,3,5.0,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2063,1617,452964467,Good Samaritan Hospital,Good Samaritan Hospital,255 Lafayette Avenue,Suffern,NY,10901,36087,269,Y,Y,N,N,330158,Rockland County,100-299 beds,"November 20, 2023",21637,2021,452964467,Good Samaritan Hospital,Y,3,Bon Secours Charity Health System Affiliated Group,255 Lafayette Avenue,Suffern,NY,10901,639627882,606730244,72372906,1693532,58235176,0,4892986,870322,6680890,0,0,917582,917582,0,0,241210,0,0,0,143837,485455,47080,0.0,0.0,26.2875688,0.0,0.0,0.0,15.6756562,52.9058983,5.1308765,33963073,0,-39790104,11.3148454,0.2647683,9.1045399,0.0,0.7649738,0.1360669,1.0444963,0.0,0.0,Y,0.1434555,0.1434555,5.3098174,0.0,-6.2208207,4.815795119,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,66350,4,94874,3,14.4,1,5.6,2,4.4,Y,,Y,N,917582,0,0,0,0,0,0,0,0,0,0,0,0,853,0,0,0,225,63,40,1181,0,0,241210,0,0,0,143837,485455,47080,917582,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0002,0.0008,0.0001,0.0015,"November 20, 2023"
2064,1627,150622506,Upstate Univ Hosp At Comm General,Upstate Univ Hosp At Comm General,4900 Broad Road,Syracuse,NY,13215,36067,306,N,Y,N,Y,330159,Onondaga County,>299 beds,"November 20, 2023",21639,2011,150622506,Upstate Univ Hosp At Comm General,Y,3,Community General Hospital Of Greater Syracuse,4900 Broad Road,Syracuse,NY,13215,70771965,63255410,3302885,276037,2901759,19950,31175,73964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2366364,0,-6811219,4.6669397,0.3900372,4.1001532,0.0281891,0.0440499,0.1045103,0.0,0.0,0.0,,0.0,0.0,3.343646,0.0,-9.6241767,30.414460856,N,Y,Y,,,,,,,,,,,,,4,42065,4,53394,2,15.6,1,10.8,2,7.7,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2065,1594,112868878,Staten Island University Hospital,Staten Island University Hospital,475 Seaview Avenue,Staten Island,NY,10305,36085,714,N,Y,N,Y,330160,Richmond County,>299 beds,"November 20, 2023",21651,2021,112868878,Staten Island University Hospital,Y,2,Staten Island University Hospital,972 BRUSH HOLLOW RD 5th FL,Westbury,NY,11590,1215588746,1305983149,191927011,5929748,68490465,0,43199592,39162495,30707360,3952090,485261,75847,75847,0,187,238,0,0,8695,50807,15920,0,0.0,0.2465489,0.3137896,0.0,0.0,11.463868,66.9861695,20.9896238,0.0,1671088,0,-52166783,15.7888111,0.4878087,5.6343451,0.0,3.5537999,3.2216895,2.5261306,0.3251173,0.0399198,Y,0.0062395,0.0062395,0.1374714,0.0,-4.2914828,0.633326873,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,62558,4,81003,2,10.6,1,4.9,4,8.7,Y,,Y,N,75847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,238,0,0,8695,50807,15920,0,75847,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,"November 20, 2023"
2066,1628,131740118,Northern Westchester Hospital,Northern Westchester Hospital,400 East Main Street,Mount Kisco,NY,10549,36119,259,N,Y,N,N,330162,Westchester County,100-299 beds,"November 20, 2023",21663,2021,131740118,Northern Westchester Hospital,N,1,Northern Westchester Hospital Association,972 BRUSH HOLLOW RD 5th FL,Westbury,NY,11590,366048161,421611413,27827311,5217905,13053565,0,5754848,85418,3219697,402102,93776,13086,13086,0,42,53,0,599,6,11338,1048,0,0.0,0.3209536,0.4050129,0.0,4.5774109,0.0458505,86.642213,8.0085587,0.0,1949805,0,-17591636,7.60209,1.4254695,3.5660785,0.0,1.5721559,0.0233351,0.8795828,0.1098494,0.0256184,Y,0.0035749,0.0035749,0.5326635,0.0,-4.8058255,1.912073463,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,115386,4,103340,1,7.6,1,5.7,3,4.8,Y,,Y,N,13086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,53,0,599,6,11338,1048,0,13086,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2067,1569,161137084,Eastern Niagara Hospital,Eastern Niagara Hospital,521 East Avenue,Lockport,NY,14094,36063,134,N,Y,N,N,330163,Niagara County,100-299 beds,"November 20, 2023",21675,2021,161137084,Eastern Niagara Hospital,N,1,Eastern Niagara Hospital Inc,521 East Ave,Lockport,NY,14094,35973539,34430143,1903538,86092,1817446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2552441,7402,-155417,5.2914949,0.2393203,5.0521745,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0953291,0.2899969,-0.4320314,,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,51506,2,54963,2,11.7,1,4.3,4,5.7,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2068,1629,160743037,Highland Hospital,Highland Hospital,601 Elmwood Avenure,Rochester,NY,14642,36055,261,N,Y,N,Y,330164,Monroe County,100-299 beds,"November 20, 2023",21687,2021,160743037,Highland Hospital,N,1,Highland Hospital Of Rochester,1000 South Avenue,Rochester,NY,14620,450731288,454255067,47275581,3027941,19788628,0,0,6558414,17806818,0,93780,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5219479,118928,-857504,10.4886397,0.671784,4.3903382,0.0,0.0,1.4550607,3.9506505,0.0,0.0208061,,0.0,0.0,1.1580023,2.2785415,-0.1902472,0.932849168,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,58299,3,61358,3,13.9,1,4.2,3,5.2,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2069,1631,821406555,Westfield Memorial Hospital,Westfield Memorial Hospital,189 East Main St,Westfield,NY,14787,36013,4,N,N,N,N,330166,Chautauqua County,<100 beds,"November 20, 2023",21699,2021,821406555,Westfield Memorial Hospital,Y,11,Highmark Health Group,Tax Dept 120 Fifth Ave Faphm-192b,Pittsburgh,PA,15222,4586733862,4793642986,211949003,9813868,91734033,0,8026033,57654690,33284086,11334191,102102,490001,490001,0,2919,357718,0,1000,3000,0,5364,120000,0.0,0.595713,73.0035244,0.0,0.2040812,0.6122436,0.0,1.0946916,24.4897459,51072522,11080493,-93633295,4.6209134,0.213962,1.9999859,0.0,0.1749836,1.2569879,0.7256598,0.2471081,0.002226,Y,0.010683,0.010683,1.1134834,21.6956057,-2.0413936,0.919808762,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,2,45357,2,50062,3,14.8,1,5.4,3,5.6,Y,,Y,N,490001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919,357718,0,1000,3000,0,5364,120000,490001,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,"November 20, 2023"
2070,1632,111633486,Nyu Winthrop Hospital,Nyu Winthrop Hospital,259 First Street,Mineola,NY,11501,36059,591,N,Y,N,Y,330167,Nassau County,>299 beds,"November 20, 2023",21708,2018,111633486,Nyu Winthrop Hospital,N,1,Nyu Winthrop Hospital,259 First Street,Mineola,NY,11501,1320543973,1516575274,157657990,8290561,57682874,0,1712071,88266920,1633367,70372,1825,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,27985466,0,-53949864,11.9388671,0.627814,4.3681145,0.0,0.1296489,6.6841333,0.1236889,0.005329,0.0001382,,0.0,0.0,2.1192377,0.0,-4.0854273,0.719569779,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,89839,4,115301,1,5.8,1,4.6,2,3.5,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2071,1633,135564934,Mount Sinai Health System-Beth Israe,Mount Sinai Health System-Beth Israe,1st Avenue@ 16th Street,New York,NY,10003,36061,1111,N,Y,N,Y,330169,New York County,>299 beds,"November 20, 2023",21720,2021,135564934,Mount Sinai Health System-Beth Israe,Y,2,Beth Israel Medical Center,First Avenue At 16th Street,New York,NY,10003,1144467220,957812057,215166575,-1172642,87481847,0,6048079,30135076,92674215,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,14246504,0,-48999431,18.8005887,-0.1024618,7.6438927,0.0,0.5284624,2.6331095,8.0975857,0.0,0.0,,0.0,0.0,1.2448153,0.0,-4.2814184,0.669804179,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,191220,4,87745,3,16.3,1,5.6,4,7.6,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2072,1634,150532079,Guthrie Cortland Medical Center,Guthrie Cortland Medical Center,134 Homer Avenue,Cortland,NY,13045,36023,181,N,N,N,N,330175,Cortland County,100-299 beds,"November 20, 2023",21732,2021,150532079,Guthrie Cortland Medical Center,N,1,Guthrie Cortland Medical Center Fka Cortland Regional Medical Center,134 Homer Avenue,Cortland,NY,13045,108598055,108968489,12829652,1095185,9699187,0,0,0,2035280,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2861475,286148,-2500959,11.8138874,1.0084757,8.9312713,0.0,0.0,0.0,1.8741403,0.0,0.0,,0.0,0.0,2.6349228,10.0000174,-2.30295,5.303629967,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,2,45776,3,60165,2,11.7,1,4.2,3,5.1,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2073,1635,237204872,Edward John  Noble Hospital Of Gouverneur,Edward John Noble,77 West Barney Street,Gouverneur,NY,13642,36089,47,N,N,N,N,330177,St. Lawrence County,<100 beds,"November 20, 2023",21735,2012,237204872,Edward John  Noble Hospital Of Gouverneur,N,1,Edward John Noble Hospital,77 West Barney Street,Gouverneur,NY,13642,22234998,18005935,204364,128232,0,0,76132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,829642,0,-159104,0.9191095,0.5767124,0.0,0.0,0.3423971,0.0,0.0,0.0,0.0,,0.0,0.0,3.7312438,0.0,-0.7155566,1.684337729,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,2,31421,2,41640,3,19.7,1,12.2,4,10.5,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
2074,1636,141338544,Samaritan Hospital,Samaritan Hospital,2215 Burdett Ave,Troy,NY,12180,36083,238,N,Y,N,N,330180,Rensselaer County,100-299 beds,"November 20, 2023",21747,2021,141338544,Samaritan Hospital,N,1,Samaritan Hospital,2215 Burdett Avenue,Troy,NY,12180,409790158,433843614,32276982,519274,25648194,0,2368071,877721,2663606,0,200116,152171,152171,0,0,0,0,0,475,0,151696,0,0.0,0.0,0.0,0.0,0.0,0.3121488,0.0,99.6878511,0.0,10155618,907990,-9120030,7.8764658,0.126717,6.2588604,0.0,0.577874,0.2141879,0.6499926,0.0,0.0488337,Y,0.0371338,0.0371338,2.4782483,8.9407655,-2.2255366,4.283068669,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,54748,4,71457,2,10.4,1,4.2,2,4.4,Y,,Y,N,152171,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,475,0,151696,0,152171,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,"November 20, 2023"
2075,1637,111633487,Glen Cove Hospital,Glen Cove Hospital,101 St Andrews Lane,Glen Cove,NY,11542,36059,247,N,Y,N,Y,330181,Nassau County,100-299 beds,"November 20, 2023",21759,2021,111633487,Glen Cove Hospital,N,1,Glen Cove Hospital C/o Northwell Health Inc,972 Brush Hollow Rd 5th Fl,Westbury,NY,11590,194499522,195211867,29784643,6654649,12049363,0,8500351,2535554,0,8346,36380,5584,5584,0,9,1746,0,0,1237,2373,219,0,0.0,0.1611747,31.2679083,0.0,0.0,22.1525787,42.4964183,3.9219197,0.0,1986833,0,-8375220,15.3134787,3.4214217,6.1950604,0.0,4.3703711,1.3036299,0.0,0.004291,0.0187044,Y,0.0028709,0.0028709,1.0215104,0.0,-4.3060362,1.687991595,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,96253,4,122730,1,5.7,1,4.8,3,4.5,Y,,Y,N,5584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1746,0,0,1237,2373,219,0,5584,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
